1.00, 164.03992611076904
1.078620734355252, 156.67239200181484
1.158602586123084, 150.84097611563018
1.2047509479210552, 145.01280098518976
1.286677253135431, 138.2616586187899
1.3673072560521118, 132.1236672392002
1.4472891078199441, 126.29225135301553
1.5624007518553324, 119.84444372427652
1.6768642447418736, 113.70321158894255
1.7561979453608587, 108.17837119616296
1.9389765693359693, 101.72408205593544
2.0189584211038016, 95.89266616975078
2.1666072528113554, 90.05476877207765
2.3480895744887706, 84.21363061866028
2.459312311631073, 79.60527595035163
2.7078134620993617, 74.06423177885084
2.9237774248954858, 67.91327737628416
3.206760216482483, 62.06241695563406
3.4552613669507735, 56.52137278413328
3.8390964772985057, 50.967365589655515
4.152672003111126, 46.64614188028648
4.6380075833684415, 41.08241241857601
5.635382571215608, 33.32404316686652
6.184496224519558, 29.593285154097913
6.867647535405256, 26.462715105162516
7.380335094143955, 23.96149982175845
8.02770846161325, 21.753897008782445
8.675081829082542, 19.546294195806468
9.93275431830703, 16.66720679262403
10.544349742359918, 15.38257121560747
11.223612146352531, 14.091454127102423
11.90222639919629, 13.10691253200244
12.580840652040056, 12.122370936902513
13.259454904883818, 11.137829341802501
13.903587516608875, 10.46310399585181
14.614738957124802, 10.088472631817751
15.225038078879995, 9.416988041611319
15.970671160514629, 8.73254042842791
16.614155621090834, 8.364390575882311
17.25764008166704, 7.996240723336683
17.968791522182972, 7.621609359302596
18.612924133908024, 6.946884013351905
19.289593933305245, 6.882068898467139
19.933078393881452, 6.5139190459215115
20.610396344427517, 6.142528437631654
21.288362446122434, 5.4645623359367335
21.73014226917717, 4.5027060310464435
