21.80547180742265, 5.878764232256259
21.17944170538786, 3.9350193310396264
19.143345274831816, 3.4270918313056598
17.698695893779778, 3.537757599404131
16.994277539341915, 3.9236689958500506
15.511971056645267, 4.369169652041279
13.436987904799064, 4.860071648990896
12.102235779567032, 5.626219274287934
10.173577365539911, 7.101762848934129
7.463956774140154, 10.296882204802614
5.530379881530877, 14.428404213811916
4.260490192601001, 20.168836235945065
3.2826351694865163, 28.210548717766812
2.365338913914801, 43.55052672649239
1.7765048061575577, 61.52094491540453
1.3982430626987785, 85.78228638314475
1.0928362832381562, 110.70194729188094
1.0829993260738484, 116.01390416060723
1.0225942609867693, 128.63263930762955
0.9517374289126144, 146.89532862767354
0.9574244197732296, 163.82435356294116
1.3856394613320089, 132.5882311212003
2.1669090436160277, 90.70265668783028
2.716241620260348, 74.06306529989713
3.757575757575758, 51.74263114957614
5.080492793719481, 37.36743163196539
6.8022677023847535, 27.608980952718724
9.226001726196811, 18.792608094207793
10.490358126721762, 16.040151810733164
13.163551236122442, 12.515872734366695
15.871942207876662, 9.984747987089008
17.947540169545633, 9.161848685844006
19.950283167216448, 7.680629943603037
21.322692394093096, 6.5796474302131855
