21,73014226917717; 4,5027060310464435
21,05736137667304; 2,728068185500888
20,44965485951323; 2,1732508020870682
19,875133681174447; 1,9217681563340534
19,130796901837503; 1,9930647827073074
18,554979421201022; 2,3547331237644755
17,67530868198463; 2,4389927731147054
16,964157241468712; 2,8136241371487642
16,15215348219205; 2,8914022750105346
14,865832712188483; 3,321126486696727
13,477363321126488; 4,067148459020672
12,088893930064492; 4,813170431344588
10,768091518942217; 5,552710892180045
9,412807466701235; 6,602067602164823
8,157727582072141; 8,25485303172701
7,512946819198238; 9,236153871082735
6,833684415205624; 10,527270959587753
6,120588521243155; 11,82162880383703
4,893508766244288; 16,230352918300554
3,7972259130829307; 22,772142463622515
3,313186635123311; 27,722720938522855
2,930647827073273; 32,663577146190505
2,614479696665262; 38,211102829179765
2,3659785461969736; 43,752147000680566
2,151959036847393; 48,98337492303207
1,9353469229024207; 55,44090481900378
1,7864017888971708; 61,89195320348706
1,673882749457174; 67,11345885860582
1,5249376154519232; 73,5645072430891
1,4449557636840908; 79,39592312927374
1,3630294584697147; 86,1470654956736
1,2830476067018828; 91,97848138185824
1,2024176037852032; 98,11647276144798
1,1562692419872316; 103,9446478918884
1,0626762160935934; 116,21414913957936
1,0158797031467741; 122,34889976342484
1,036750170139677; 128,47716887578184
0,9899536571928578; 134,61191949962733
0,9295459701202322; 147,18475548497912
0,9172310982921217; 153,0096898596753
0,9368052629873289; 159,75110995884242
0,9615646368733195; 164,03992611076904
